Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
28-Jan-25,96.67,97.79,95.73,97.18,97.18,"34,340,000"
27-Jan-25,97.11,98.23,96.03,97.19,97.19,"46,342,000"
24-Jan-25,98.44,98.63,96.77,97.76,97.76,"45,504,000"
23-Jan-25,95.78,98.5,95.39,98.49,98.49,"77,521,000"
22-Jan-25,99.8,99.9,95.08,95.4,95.4,"142,732,000"
21-Jan-25,86.35,91.64,85.47,86.97,86.97,"98,514,000"
17-Jan-25,85.98,86.5,85.21,85.81,85.81,"36,176,000"
16-Jan-25,86.1,86.9,84.2,84.24,84.24,"40,285,000"
15-Jan-25,83.64,85.08,83.04,84.83,84.83,"31,814,000"
14-Jan-25,84.32,84.49,82.35,82.84,82.84,"30,377,000"
13-Jan-25,83.15,84.71,82.91,84.03,84.03,"30,245,000"
10-Jan-25,86.64,86.64,83.44,83.77,83.77,"48,033,000"
8-Jan-25,88,88.62,87.3,87.5,87.5,"23,479,000"
7-Jan-25,87.94,88.8,86.91,87.92,87.92,"26,498,000"
6-Jan-25,88.88,89.28,87.17,88.18,88.18,"34,577,000"
3-Jan-25,89.31,89.88,87.99,88.11,88.11,"29,673,000"
2-Jan-25,89.55,89.86,87.7,88.67,88.67,"23,123,000"
31-Dec-24,90.18,90.27,88.95,89.13,89.13,"18,759,000"
30-Dec-24,89.45,90.82,88.97,90.04,90.04,"22,030,000"
27-Dec-24,91.6,91.81,89.45,90.75,90.75,"32,262,000"
26-Dec-24,92.84,93.05,91.53,92.41,92.41,"23,403,000"
24-Dec-24,91.5,93.58,91.17,93.21,93.21,"23,203,000"
23-Dec-24,91.34,91.5,89.91,91.14,91.14,"23,394,000"
20-Dec-24,89.32,91.99,89.05,90.9,90.9,"45,305,000"
19-Dec-24,90.82,91.26,89.9,90.2,90.2,"28,155,000"
18-Dec-24,91.91,92.24,88.66,88.96,88.96,"29,382,000"
17-Dec-24,92.15,92.85,91.64,91.91,91.91,"24,595,000"
16-Dec-24,92.39,92.89,91.95,92.11,92.11,"26,749,000"
13-Dec-24,91.68,92.56,90.96,91.89,91.89,"24,858,000"
12-Dec-24,93.33,93.41,92.26,92.56,92.56,"24,862,000"
11-Dec-24,92.47,94.18,92.31,93.66,93.66,"35,017,000"
10-Dec-24,91.38,92.29,90.96,91.33,91.33,"23,886,000"
9-Dec-24,92.8,93.03,90.26,91.37,91.37,"33,501,000"
6-Dec-24,91.52,93.53,91.27,93.47,93.47,"29,554,000"
5-Dec-24,91.79,92.7,91.11,91.79,91.79,"28,353,000"
4-Dec-24,89.81,91.6,89.81,91.11,91.11,"26,896,000"
3-Dec-24,89.44,90.27,88.8,90.22,90.22,"24,016,000"
2-Dec-24,88.75,90.23,88.41,89.77,89.77,"23,890,000"
29-Nov-24,88.22,89.24,87.67,88.68,88.68,"20,272,000"
27-Nov-24,87.21,88.1,85.89,87.73,87.73,"25,782,000"
26-Nov-24,86.75,88.64,86.72,87.26,87.26,"31,383,000"
25-Nov-24,90.21,90.21,86.42,86.56,86.56,"60,142,000"
22-Nov-24,89.6,90.6,89.3,89.78,89.78,"32,140,000"
21-Nov-24,88.39,90.8,87.72,89.75,89.75,"45,113,000"
20-Nov-24,88,89.06,86.84,88.39,88.39,"40,938,000"
19-Nov-24,83.97,87.45,83.92,87.13,87.13,"38,142,000"
18-Nov-24,81.55,84.85,80.93,84.71,84.71,"40,812,000"
15-Nov-24,83.2,83.2,81.65,82.4,82.4,"36,737,000"
14-Nov-24,83.37,84.1,83,83.73,83.73,"30,382,000"
13-Nov-24,82.26,83.7,82.05,83.05,83.05,"27,678,000"
12-Nov-24,80.75,82.04,80.38,81.95,81.95,"28,141,000"
11-Nov-24,79.59,80.68,79.56,80.54,80.54,"23,992,000"
8-Nov-24,79.74,79.91,78.86,79.5,79.5,"19,106,000"
7-Nov-24,78.14,79.82,77.99,79.65,79.65,"32,951,000"
6-Nov-24,77.15,78.15,75.74,78.02,78.02,"36,908,000"
5-Nov-24,75.74,76.75,75.63,76.39,76.39,"22,006,000"
4-Nov-24,75.31,76.25,74.97,75.55,75.55,"19,022,000"
1-Nov-24,75.35,76.38,74.78,75.61,75.61,"29,968,000"
31-Oct-24,75.39,76.08,75.22,75.6,75.6,"30,577,000"
30-Oct-24,75.81,75.98,75.23,75.37,75.37,"17,220,000"
29-Oct-24,75.11,76.39,74.8,75.94,75.94,"36,604,000"
28-Oct-24,75.87,75.87,74.79,74.91,74.91,"28,624,000"
25-Oct-24,75.62,76.85,75.35,75.47,75.47,"28,195,000"
24-Oct-24,75.2,75.58,74.63,75.46,75.46,"26,430,000"
23-Oct-24,76.28,76.38,74.43,74.93,74.93,"37,490,000"
22-Oct-24,76.53,76.97,76.11,76.42,76.42,"29,873,000"
21-Oct-24,76.58,77.3,75.66,77.21,77.21,"60,571,000"
18-Oct-24,73.76,76.63,73.62,76.39,76.39,"159,741,000"
17-Oct-24,70.43,70.44,67.79,68.76,68.76,"89,267,000"
16-Oct-24,70.34,70.56,69.78,70.2,70.2,"24,943,000"
15-Oct-24,71.25,71.34,69.98,70.6,70.6,"29,328,000"
14-Oct-24,72.5,72.66,71.13,71.3,71.3,"27,971,000"
11-Oct-24,73.49,73.6,72.12,72.28,72.28,"22,995,000"
10-Oct-24,72.33,73.39,72.25,73.03,73.03,"27,679,000"
9-Oct-24,71.93,72.86,71.89,72.74,72.74,"19,811,000"
8-Oct-24,70.39,72.51,70.36,72.18,72.18,"31,874,000"
7-Oct-24,71.48,71.59,69.64,70.19,70.19,"33,605,000"
4-Oct-24,71.33,72.1,70.88,71.97,71.97,"22,290,000"
3-Oct-24,70.43,70.88,70,70.68,70.68,"22,564,000"
2-Oct-24,70.61,71.62,70.47,71.11,71.11,"17,582,000"
1-Oct-24,71.36,71.78,69.86,70.61,70.61,"28,135,000"
30-Sep-24,70.7,71.12,70.28,70.93,70.93,"17,099,000"
27-Sep-24,70.84,71.07,70.13,70.74,70.74,"23,956,000"
26-Sep-24,72.47,72.53,70.17,71.14,71.14,"28,330,000"
25-Sep-24,72.1,72.51,71.62,72.16,72.16,"22,598,000"
24-Sep-24,70.66,72.24,70.44,72.23,72.23,"35,657,000"
23-Sep-24,70.24,71.22,69.92,70.54,70.54,"32,243,000"
20-Sep-24,70.56,70.67,69.63,70.1,70.1,"39,981,000"
19-Sep-24,70.5,71.57,69.54,70.43,70.43,"42,285,000"
18-Sep-24,70.75,70.75,68.8,69.05,69.05,"29,844,000"
17-Sep-24,70.08,70.76,69.84,70.69,70.69,"22,986,000"
16-Sep-24,70,70.3,68.86,69.65,69.65,"18,437,000"
13-Sep-24,68,69.96,68,69.71,69.71,"22,765,000"
12-Sep-24,68.49,69.49,68.22,68.68,68.68,"25,821,000"
11-Sep-24,67.75,68.3,66.08,68.15,68.15,"23,919,000"
10-Sep-24,67.69,68.06,66.58,67.36,67.36,"20,792,000"
9-Sep-24,67.4,68.35,67.21,67.54,67.54,"26,831,000"
6-Sep-24,68.19,68.32,66.23,66.58,66.58,"29,913,000"
5-Sep-24,67.31,68.73,67.19,68.36,68.36,"18,101,000"
