Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
1-Oct-25,217.36,222.15,216.61,220.63,220.63,"43,933,800"
30-Sep-25,222.03,222.24,217.89,219.57,219.57,"48,396,400"
29-Sep-25,220.08,222.6,219.3,222.17,222.17,"44,259,200"
26-Sep-25,219.08,221.05,218.02,219.78,219.78,"41,650,100"
25-Sep-25,220.06,220.67,216.47,218.15,218.15,"52,226,300"
24-Sep-25,224.15,224.56,219.45,220.21,220.21,"49,509,000"
23-Sep-25,227.83,227.86,220.07,220.71,220.71,"70,956,200"
22-Sep-25,230.56,230.57,227.51,227.63,227.63,"45,914,500"
19-Sep-25,232.37,234.16,229.7,231.48,231.48,"97,943,200"
18-Sep-25,232.5,233.48,228.79,231.23,231.23,"37,931,700"
17-Sep-25,233.77,234.3,228.71,231.62,231.62,"42,815,200"
16-Sep-25,232.94,235.9,232.23,234.05,234.05,"38,203,900"
15-Sep-25,230.63,233.73,230.32,231.43,231.43,"33,243,300"
12-Sep-25,230.35,230.79,226.29,228.15,228.15,"38,496,200"
11-Sep-25,231.49,231.53,229.34,229.95,229.95,"37,485,600"
10-Sep-25,237.52,237.68,229.1,230.33,230.33,"60,907,700"
9-Sep-25,236.36,238.85,235.08,238.24,238.24,"27,033,800"
8-Sep-25,234.94,237.6,233.75,235.84,235.84,"33,947,100"
5-Sep-25,235.19,236,231.93,232.33,232.33,"36,721,800"
4-Sep-25,231.19,235.77,230.78,235.68,235.68,"59,391,800"
3-Sep-25,225.21,227.17,224.36,225.99,225.99,"29,223,100"
2-Sep-25,223.52,226.17,221.83,225.34,225.34,"38,843,900"
29-Aug-25,231.32,231.81,228.16,229,229,"26,199,200"
28-Aug-25,229.01,232.71,228.02,231.6,231.6,"33,679,600"
27-Aug-25,228.57,229.87,227.81,229.12,229.12,"21,254,500"
26-Aug-25,227.11,229,226.02,228.71,228.71,"26,105,400"
25-Aug-25,227.35,229.6,227.31,227.94,227.94,"22,633,700"
22-Aug-25,222.79,229.14,220.82,228.84,228.84,"37,315,300"
21-Aug-25,222.65,222.78,220.5,221.95,221.95,"32,140,500"
20-Aug-25,227.12,227.27,220.92,223.81,223.81,"36,604,300"
19-Aug-25,230.09,230.53,227.12,228.01,228.01,"29,891,000"
18-Aug-25,230.23,231.91,228.33,231.49,231.49,"25,248,900"
15-Aug-25,232.58,234.08,229.81,231.03,231.03,"39,649,200"
14-Aug-25,227.4,233.11,227.02,230.98,230.98,"61,545,800"
13-Aug-25,222,224.92,222,224.56,224.56,"36,508,300"
12-Aug-25,222.23,223.5,219.05,221.47,221.47,"37,185,800"
11-Aug-25,221.78,223.05,220.4,221.3,221.3,"31,646,200"
8-Aug-25,223.14,223.8,221.88,222.69,222.69,"32,970,500"
7-Aug-25,221,226.22,220.82,223.13,223.13,"40,603,500"
6-Aug-25,214.7,222.65,213.74,222.31,222.31,"54,823,000"
5-Aug-25,213.05,216.3,212.87,213.75,213.75,"51,505,100"
4-Aug-25,217.4,217.44,211.42,211.65,211.65,"77,890,100"
1-Aug-25,217.21,220.44,212.8,214.75,214.75,"122,258,800"
31-Jul-25,235.77,236.53,231.4,234.11,234.11,"104,357,300"
30-Jul-25,231.64,231.8,229.29,230.19,230.19,"32,993,300"
29-Jul-25,234.15,234.72,230.31,231.01,231.01,"33,716,200"
28-Jul-25,233.35,234.29,232.25,232.79,232.79,"26,300,100"
25-Jul-25,232.22,232.48,231.18,231.44,231.44,"28,712,100"
24-Jul-25,229.17,236,228.64,232.23,232.23,"42,902,300"
23-Jul-25,228.47,228.79,227.09,228.29,228.29,"28,294,900"
22-Jul-25,229.68,230,226.35,227.47,227.47,"37,483,700"
21-Jul-25,225.84,229.69,225.65,229.3,229.3,"40,297,600"
18-Jul-25,225.14,226.4,222.98,226.13,226.13,"37,833,800"
17-Jul-25,223.32,224.5,222.51,223.88,223.88,"31,855,800"
16-Jul-25,225.88,226.1,222.18,223.19,223.19,"39,535,900"
15-Jul-25,226.2,227.27,225.46,226.35,226.35,"34,907,300"
14-Jul-25,225.07,226.66,224.24,225.69,225.69,"35,702,600"
11-Jul-25,223.58,226.68,222.37,225.02,225.02,"50,518,300"
10-Jul-25,221.55,222.79,219.7,222.26,222.26,"30,370,600"
9-Jul-25,221.07,224.29,220.47,222.54,222.54,"38,155,100"
8-Jul-25,223.92,224,218.43,219.36,219.36,"45,692,000"
7-Jul-25,223,224.29,222.37,223.47,223.47,"36,604,100"
3-Jul-25,221.82,224.01,221.36,223.41,223.41,"29,632,400"
2-Jul-25,219.73,221.6,219.06,219.92,219.92,"30,894,200"
1-Jul-25,219.5,221.88,217.93,220.46,220.46,"39,256,800"
30-Jun-25,223.52,223.82,219.12,219.39,219.39,"58,887,800"
27-Jun-25,219.92,223.3,216.74,223.3,223.3,"119,217,100"
26-Jun-25,213.12,218.04,212.01,217.12,217.12,"50,480,800"
25-Jun-25,214.62,216.03,211.11,211.99,211.99,"31,755,700"
24-Jun-25,212.14,214.34,211.05,212.77,212.77,"38,378,800"
23-Jun-25,209.79,210.39,207.31,208.47,208.47,"37,311,700"
20-Jun-25,214.68,214.89,208.27,209.69,209.69,"75,350,700"
18-Jun-25,215.09,217.96,212.34,212.52,212.52,"44,360,500"
17-Jun-25,215.2,217.41,214.56,214.82,214.82,"32,086,300"
16-Jun-25,212.31,217.06,211.6,216.1,216.1,"33,284,200"
13-Jun-25,209.96,214.05,209.62,212.1,212.1,"29,337,800"
12-Jun-25,211.78,213.58,211.33,213.24,213.24,"27,640,000"
11-Jun-25,217.41,218.4,212.89,213.2,213.2,"39,326,000"
10-Jun-25,216.78,217.69,214.15,217.61,217.61,"31,303,300"
9-Jun-25,214.75,217.85,212.88,216.98,216.98,"38,102,500"
6-Jun-25,212.4,213.87,210.5,213.57,213.57,"39,832,500"
5-Jun-25,209.55,212.81,207.56,207.91,207.91,"51,864,200"
4-Jun-25,206.55,208.18,205.18,207.23,207.23,"29,915,600"
3-Jun-25,207.11,208.95,205.03,205.71,205.71,"33,139,100"
2-Jun-25,204.98,207,202.68,206.65,206.65,"29,113,300"
30-May-25,204.84,205.99,201.7,205.01,205.01,"51,679,400"
29-May-25,208.03,208.81,204.23,205.7,205.7,"34,650,000"
28-May-25,205.92,207.66,204.41,204.72,204.72,"28,549,800"
27-May-25,203.09,206.69,202.19,206.02,206.02,"34,892,000"
23-May-25,198.9,202.37,197.85,200.99,200.99,"33,393,500"
22-May-25,201.38,205.76,200.16,203.1,203.1,"38,938,900"
21-May-25,201.61,203.46,200.06,201.12,201.12,"42,460,900"
20-May-25,204.63,205.59,202.65,204.07,204.07,"29,470,400"
19-May-25,201.65,206.62,201.26,206.16,206.16,"34,314,800"
16-May-25,206.85,206.85,204.37,205.59,205.59,"43,318,500"
15-May-25,206.45,206.88,202.67,205.17,205.17,"64,347,300"
14-May-25,211.45,211.93,208.85,210.25,210.25,"38,492,100"
13-May-25,211.08,214.84,210.1,211.37,211.37,"56,193,700"
12-May-25,210.71,211.66,205.75,208.64,208.64,"75,205,000"
9-May-25,193.38,194.69,191.16,193.06,193.06,"29,663,100"
8-May-25,191.43,194.33,188.82,192.08,192.08,"41,043,600"
7-May-25,185.56,190.99,185.01,188.71,188.71,"43,948,600"
6-May-25,184.57,187.93,183.85,185.01,185.01,"29,314,100"
5-May-25,186.51,188.18,185.53,186.35,186.35,"35,217,500"
2-May-25,191.44,192.88,186.4,189.98,189.98,"77,903,500"
1-May-25,190.63,191.81,187.5,190.2,190.2,"74,266,000"
30-Apr-25,182.17,185.05,178.85,184.42,184.42,"55,176,500"
29-Apr-25,183.99,188.02,183.68,187.39,187.39,"41,667,300"
28-Apr-25,190.11,190.22,184.89,187.7,187.7,"33,224,700"
25-Apr-25,187.62,189.94,185.49,188.99,188.99,"36,414,300"
24-Apr-25,180.92,186.74,180.18,186.54,186.54,"43,763,200"
23-Apr-25,183.45,187.38,180.19,180.6,180.6,"63,470,100"
22-Apr-25,169.85,176.78,169.35,173.18,173.18,"56,607,200"
21-Apr-25,169.6,169.6,165.29,167.32,167.32,"48,126,100"
17-Apr-25,176,176.21,172,172.61,172.61,"44,726,500"
16-Apr-25,176.29,179.1,171.41,174.33,174.33,"51,875,300"
15-Apr-25,181.41,182.35,177.93,179.59,179.59,"43,642,000"
14-Apr-25,186.84,187.44,179.23,182.12,182.12,"48,002,500"
11-Apr-25,179.93,185.86,178,184.87,184.87,"50,594,300"
10-Apr-25,185.44,186.87,175.85,181.22,181.22,"68,302,000"
9-Apr-25,172.12,192.65,169.93,191.1,191.1,"116,804,300"
8-Apr-25,185.23,185.9,168.57,170.66,170.66,"87,710,400"
7-Apr-25,162,183.41,161.38,175.26,175.26,"109,327,100"
4-Apr-25,167.15,178.14,166,171,171,"123,159,400"
3-Apr-25,183,184.13,176.92,178.41,178.41,"95,553,600"
2-Apr-25,187.66,198.34,187.66,196.01,196.01,"53,679,200"
1-Apr-25,187.86,193.93,187.2,192.17,192.17,"41,267,300"
31-Mar-25,188.19,191.33,184.4,190.26,190.26,"63,547,600"
28-Mar-25,198.42,199.26,191.88,192.72,192.72,"52,548,200"
27-Mar-25,200.89,203.79,199.28,201.36,201.36,"27,317,700"
26-Mar-25,205.84,206.01,199.93,201.13,201.13,"32,855,300"
25-Mar-25,203.6,206.21,203.22,205.71,205.71,"31,171,200"
24-Mar-25,200,203.64,199.95,203.26,203.26,"41,625,400"
21-Mar-25,192.9,196.99,192.52,196.21,196.21,"60,056,900"
