Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
31-Jan-24,143.62,144,139.87,140.1,138.95,"71,910,000"
30-Jan-24,152.8,153.62,151.19,151.46,150.22,"36,331,800"
29-Jan-24,152.06,153.78,151.43,153.51,152.25,"27,784,300"
26-Jan-24,151.1,152.54,151.01,152.19,150.94,"26,115,500"
25-Jan-24,150.07,153.05,149.54,151.87,150.63,"29,149,100"
24-Jan-24,148.54,149.85,148.1,148.7,147.48,"25,233,500"
23-Jan-24,145.89,147.18,145.5,147.04,145.83,"21,636,100"
22-Jan-24,147.1,148.39,145.84,145.99,144.79,"32,200,400"
19-Jan-24,144.74,146.45,144.38,146.38,145.18,"34,271,900"
18-Jan-24,142.05,144.21,141.99,143.48,142.3,"25,746,400"
17-Jan-24,141.35,141.84,138.9,141.47,140.31,"20,968,600"
16-Jan-24,142,144.35,141.45,142.49,141.32,"22,670,500"
12-Jan-24,142.67,143.2,141.82,142.65,141.48,"18,785,500"
11-Jan-24,143.49,145.22,140.64,142.08,140.92,"24,008,700"
10-Jan-24,141,143,140.91,142.28,141.11,"21,320,200"
9-Jan-24,138.5,141.49,138.15,140.95,139.79,"24,759,600"
8-Jan-24,136.29,139.01,136.26,138.84,137.7,"21,404,000"
5-Jan-24,136.75,137.16,135.15,135.73,134.62,"22,513,900"
4-Jan-24,138.42,139.16,136.35,136.39,135.27,"27,137,700"
3-Jan-24,137.25,139.63,137.08,138.92,137.78,"24,212,100"
2-Jan-24,138.55,139.45,136.48,138.17,137.04,"23,711,200"
29-Dec-23,139.63,140.36,138.78,139.69,138.54,"18,733,000"
28-Dec-23,140.78,141.14,139.75,140.23,139.08,"16,045,700"
27-Dec-23,141.59,142.08,139.89,140.37,139.22,"19,628,600"
26-Dec-23,141.59,142.68,141.19,141.52,140.36,"16,780,300"
22-Dec-23,140.77,141.99,140.71,141.49,140.33,"26,532,200"
21-Dec-23,139.49,140.69,139.18,140.42,139.27,"27,488,300"
20-Dec-23,138.97,141.7,138.07,138.34,137.21,"49,107,200"
19-Dec-23,136.84,137.47,136.08,136.65,135.53,"25,476,800"
18-Dec-23,132.63,137.15,132.43,135.8,134.69,"32,258,000"
15-Dec-23,131.62,133.51,131.18,132.6,131.51,"50,847,100"
14-Dec-23,133.38,133.72,129.69,131.94,130.86,"38,722,400"
