Date,Open,High,Low,Close,Adj Close,Volume
5-Dec-22,252.01,253.82,248.06,250.2,243.8,"23,435,300"
2-Dec-22,249.82,256.06,249.69,255.02,248.5,"21,528,500"
1-Dec-22,253.87,256.12,250.92,254.69,248.18,"26,041,500"
30-Nov-22,240.57,255.33,239.86,255.14,248.61,"47,594,200"
29-Nov-22,241.4,242.79,238.21,240.33,234.18,"17,956,300"
28-Nov-22,246.08,246.65,240.8,241.76,235.58,"24,778,200"
25-Nov-22,247.31,248.7,246.73,247.49,241.16,"9,200,800"
23-Nov-22,245.11,248.28,244.27,247.58,241.25,"19,508,500"
22-Nov-22,243.59,245.31,240.71,245.03,238.76,"19,665,700"
21-Nov-22,241.43,244.67,241.19,242.05,235.86,"26,394,700"
18-Nov-22,243.51,243.74,239.03,241.22,235.05,"27,613,500"
17-Nov-22,237.78,243.25,237.63,241.68,235.5,"23,123,500"
16-Nov-22,242.79,243.8,240.42,241.73,235.55,"24,093,300"
15-Nov-22,245.66,247.0,240.03,241.97,235.12,"31,390,100"
14-Nov-22,241.99,243.91,239.21,241.55,234.71,"31,123,300"
11-Nov-22,242.99,247.99,241.93,247.11,240.11,"34,620,200"
10-Nov-22,235.43,243.33,235.0,242.98,236.1,"46,268,000"
9-Nov-22,227.37,228.63,224.33,224.51,218.15,"27,852,900"
8-Nov-22,228.7,231.65,225.84,228.87,222.39,"28,192,500"
7-Nov-22,221.99,228.41,221.28,227.87,221.42,"33,498,000"
4-Nov-22,217.55,221.59,213.43,221.39,215.12,"36,789,100"
3-Nov-22,220.09,220.41,213.98,214.25,208.18,"36,633,900"
2-Nov-22,229.46,231.3,220.04,220.1,213.87,"38,407,000"
1-Nov-22,234.6,235.74,227.33,228.17,221.71,"30,592,300"
31-Oct-22,233.76,234.92,231.15,232.13,225.56,"28,357,300"
28-Oct-22,226.24,236.6,226.05,235.87,229.19,"40,647,700"
27-Oct-22,231.04,233.69,225.78,226.75,220.33,"40,424,600"
26-Oct-22,231.17,238.3,230.06,231.32,224.77,"82,543,200"
25-Oct-22,247.26,251.04,245.83,250.66,243.56,"34,775,500"
24-Oct-22,243.76,247.84,241.3,247.25,240.25,"24,911,200"
21-Oct-22,234.74,243.0,234.5,242.12,235.26,"26,299,700"
20-Oct-22,235.77,241.31,234.87,236.15,229.46,"21,811,000"
19-Oct-22,237.04,239.61,234.29,236.48,229.78,"19,985,700"
18-Oct-22,243.24,243.93,235.37,238.5,231.75,"26,329,600"
17-Oct-22,235.82,238.96,235.14,237.53,230.8,"28,142,300"
14-Oct-22,235.54,237.24,228.34,228.56,222.09,"30,198,600"
13-Oct-22,219.85,236.1,219.13,234.24,227.61,"42,551,800"
12-Oct-22,225.4,227.86,223.96,225.75,219.36,"21,903,900"
11-Oct-22,227.62,229.06,224.11,225.41,219.03,"30,474,000"
10-Oct-22,233.05,234.56,226.73,229.25,222.76,"29,743,600"
7-Oct-22,240.9,241.32,233.17,234.24,227.61,"37,769,600"
6-Oct-22,247.93,250.34,246.08,246.79,239.8,"20,239,900"
5-Oct-22,245.99,250.58,244.1,249.2,242.14,"20,347,100"
4-Oct-22,245.09,250.36,244.98,248.88,241.83,"34,888,400"
3-Oct-22,235.41,241.61,234.66,240.74,233.92,"28,880,400"
30-Sep-22,238.29,240.54,232.73,232.9,226.31,"35,694,800"
29-Sep-22,238.89,239.95,234.41,237.5,230.78,"27,484,200"
28-Sep-22,236.81,242.33,234.73,241.07,234.24,"29,029,700"
27-Sep-22,239.98,241.8,234.5,236.41,229.72,"27,018,700"
26-Sep-22,237.05,241.45,236.9,237.45,230.73,"27,694,200"
23-Sep-22,239.54,241.13,235.2,237.92,231.18,"34,176,000"
22-Sep-22,237.87,243.86,237.57,240.98,234.16,"31,061,200"
21-Sep-22,244.27,247.66,238.9,238.95,232.18,"28,625,600"
20-Sep-22,242.07,243.51,239.64,242.45,235.59,"26,660,300"
